reference_evaluation_panel,label,officialname,data_source_id,oaire_result_type,openairecompatibility,works,works_prop,projects_with_repo_works,projects,projects_prop
LS01,"LS01: Molecular Biology, Biochemistry, Structural Biology and Molecular Biophysics",Web-based Archive of RIVM Publications,opendoar____::7504adad8bb96320eb3afdd4df6e1f60,publication,collected from a compatible aggregator,3,0.0033407572383073497,1,213,0.004694835680751174
LS01,"LS01: Molecular Biology, Biochemistry, Structural Biology and Molecular Biophysics",White Rose Research Online,opendoar____::ffd52f3c7e12435a724a8f30fddadd9c,publication,collected from a compatible aggregator,2,0.0022271714922048997,3,213,0.014084507042253521
LS01,"LS01: Molecular Biology, Biochemistry, Structural Biology and Molecular Biophysics",Zenodo,opendoar____::358aee4cc897452c00244351e4d91f69,publication,"OpenAIRE 3.0 (OA, funding)",6,0.0066815144766146995,5,213,0.023474178403755867
LS01,"LS01: Molecular Biology, Biochemistry, Structural Biology and Molecular Biophysics",Zurich Open Repository and Archive,opendoar____::0efe32849d230d7f53049ddc4a4b0c60,publication,"OpenAIRE 3.0 (OA, funding)",22,0.024498886414253896,12,213,0.056338028169014086
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Academica-e,opendoar____::b23975176653284f1f7356ba5539cfcb,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",4,0.004744958481613286,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Apollo,opendoar____::2723d092b63885e0d7c260cc007e8b9d,publication,OpenAIRE Basic (DRIVER OA),31,0.036773428232502965,19,225,0.08444444444444445
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Archive ouverte UNIGE,opendoar____::f0dd4a99fba6075a9494772b58f95280,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",1,0.0011862396204033216,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Archivio della ricerca - Università degli studi di Napoli Federico II,opendoar____::d8c24ca8f23c562a5600876ca2a550ce,publication,"OpenAIRE 3.0 (OA, funding)",4,0.004744958481613286,3,225,0.013333333333333334
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Archivio della Ricerca - Università di Pisa,opendoar____::460b491b917d4185ed1f5be97229721a,publication,"OpenAIRE 3.0 (OA, funding)",1,0.0011862396204033216,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Archivio Istituzionale,opendoar____::89fcd07f20b6785b92134bd6c1d0fa42,publication,"OpenAIRE 3.0 (OA, funding)",3,0.0035587188612099642,3,225,0.013333333333333334
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Archivio istituzionale della ricerca - Alma Mater Studiorum Università di Bologna,opendoar____::64c53a52cb3bd1a01c03a64db985c0cc,publication,"OpenAIRE 3.0 (OA, funding)",8,0.009489916963226572,3,225,0.013333333333333334
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Archivio istituzionale della ricerca - Fondazione Edmund Mach,opendoar____::e1228be46de6a0234ac22ded31417bc7,publication,"OpenAIRE 3.0 (OA, funding)",1,0.0011862396204033216,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Archivio istituzionale della ricerca - Università di Ferrara,opendoar____::56db57b4db0a6fcb7f9e0c0b504f6472,publication,"OpenAIRE 3.0 (OA, funding)",1,0.0011862396204033216,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Archivio istituzionale della ricerca - Università di Genova,opendoar____::5505712229fb1eb500efadddc0353264,publication,"OpenAIRE 3.0 (OA, funding)",1,0.0011862396204033216,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Archivio istituzionale della ricerca - Università di Padova,opendoar____::a22d33b4a00c165507a61f3bed4b5149,publication,"OpenAIRE 3.0 (OA, funding)",2,0.002372479240806643,2,225,0.008888888888888889
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Archivio istituzionale della ricerca - Università di Palermo,opendoar____::30a237d18c50f563cba4531f1db44acf,publication,"OpenAIRE 3.0 (OA, funding)",1,0.0011862396204033216,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Archivio istituzionale della ricerca - Università di Trieste,opendoar____::6915849303a3fe93657587cb9c469f00,publication,OpenAIRE Basic (DRIVER OA),1,0.0011862396204033216,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Archivio Istituzionale della Ricerca dell'Università degli Studi di Milano,opendoar____::17326d10d511828f6b34fa6d751739e2,publication,"OpenAIRE 3.0 (OA, funding)",8,0.009489916963226572,7,225,0.03111111111111111
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Archivio Istituzionale della Ricerca- Università degli Studi di Messina,opendoar____::a8badd37c221a3f19d9ad0ac2196849a,publication,"OpenAIRE 3.0 (OA, funding)",1,0.0011862396204033216,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",ARCHIVO DIGITAL PARA LA DOCENCIA Y LA INVESTIGACION,opendoar____::02b1be0d48924c327124732726097157,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",2,0.002372479240806643,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",arXiv.org e-Print Archive,opendoar____::6f4922f45568161a8cdf4ad2299f6d23,publication,OpenAIRE Basic (DRIVER OA),8,0.009489916963226572,7,225,0.03111111111111111
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",BASE (Open Access Aggregator),openaire____::df45502607927471ecf8a6ae83683ff5,publication,"OpenAIRE 3.0 (OA, funding)",2,0.002372479240806643,2,225,0.008888888888888889
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Bern Open Repository and Information System (BORIS),opendoar____::6917ff2a7b53421ff4066020e2d89eec,publication,OpenAIRE Basic (DRIVER OA),3,0.0035587188612099642,3,225,0.013333333333333334
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Bezmialem Vakif University Academic Open Access System,opendoar____::c213877427b46fa96cff6c39e837ccee,publication,OpenAIRE Basic (DRIVER OA),1,0.0011862396204033216,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",bioRxiv,share_______::bbd802baad85d1fd440f32a7a3a2c2b1,publication,OpenAIRE Basic (DRIVER OA),41,0.04863582443653618,29,225,0.1288888888888889
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Bournemouth University Research Online,opendoar____::8a1e808b55fde9455cb3d8857ed88389,publication,collected from a compatible aggregator,3,0.0035587188612099642,2,225,0.008888888888888889
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Brunel University Research Archive,opendoar____::acf4b89d3d503d8252c9c4ba75ddbf6d,publication,OpenAIRE Basic (DRIVER OA),1,0.0011862396204033216,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Caltech Authors,opendoar____::a5771bce93e200c36f7cd9dfd0e5deaa,publication,OpenAIRE Basic (DRIVER OA),3,0.0035587188612099642,4,225,0.017777777777777778
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Central Archive at the University of Reading,opendoar____::b29eed44276144e4e8103a661f9a78b7,publication,collected from a compatible aggregator,2,0.002372479240806643,2,225,0.008888888888888889
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",CONICET Digital,opendoar____::fd9dcf1d146272bb05c490d790b6da52,publication,"OpenAIRE 3.0 (OA, funding)",2,0.002372479240806643,2,225,0.008888888888888889
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Copenhagen University Research Information System,opendoar____::030e65da2b1c944090548d36b244b28d,publication,OpenAIRE Basic (DRIVER OA),52,0.06168446026097272,15,225,0.06666666666666667
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",DI-fusion,opendoar____::c5866e93cab1776890fe343c9e7063fb,publication,OpenAIRE Basic (DRIVER OA),2,0.002372479240806643,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Digital Access to Scholarship at Harvard,opendoar____::8f19793b2671094e63a15ab883d50137,publication,OpenAIRE Basic (DRIVER OA),1,0.0011862396204033216,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",DIGITAL.CSIC,opendoar____::c9f95a0a5af052bffce5c89917335f67,publication,"OpenAIRE 3.0 (OA, funding)",35,0.04151838671411625,14,225,0.06222222222222222
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Diposit Digital de Documents de la UAB,opendoar____::186a157b2992e7daed3677ce8e9fe40f,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",10,0.011862396204033215,4,225,0.017777777777777778
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Diposit Digital de la Universitat de Barcelona,opendoar____::1ce927f875864094e3906a4a0b5ece68,publication,"OpenAIRE 3.0 (OA, funding)",7,0.00830367734282325,7,225,0.03111111111111111
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",DSpace at VU,opendoar____::0c74b7f78409a4022a2c4c5a5ca3ee19,publication,collected from a compatible aggregator,5,0.005931198102016607,4,225,0.017777777777777778
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",DSpace@MIT,opendoar____::2a38a4a9316c49e5a833517c45d31070,publication,OpenAIRE Basic (DRIVER OA),1,0.0011862396204033216,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Durham Research Online,opendoar____::cd00692c3bfe59267d5ecfac5310286c,publication,OpenAIRE Basic (DRIVER OA),2,0.002372479240806643,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",e-Prints Soton,opendoar____::01386bd6d8e091c2ab4c7c7de644d37b,publication,OpenAIRE Basic (DRIVER OA),1,0.0011862396204033216,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Edinburgh Research Archive,opendoar____::428fca9bc1921c25c5121f9da7815cde,publication,OpenAIRE Basic (DRIVER OA),1,0.0011862396204033216,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Edinburgh Research Explorer,opendoar____::512fc3c5227f637e41437c999a2d3169,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",24,0.028469750889679714,14,225,0.06222222222222222
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",edoc,opendoar____::8bdb5058376143fa358981954e7626b8,publication,OpenAIRE Basic (DRIVER OA),1,0.0011862396204033216,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Enlighten,opendoar____::82aa4b0af34c2313a562076992e50aa3,publication,collected from a compatible aggregator,1,0.0011862396204033216,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Erasmus University Institutional Repository,opendoar____::9c3b1830513cc3b8fc4b76635d32e692,publication,collected from a compatible aggregator,11,0.013048635824436536,7,225,0.03111111111111111
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",eScholarship - University of California,opendoar____::89f0fd5c927d466d6ec9a21b9ac34ffa,publication,OpenAIRE Basic (DRIVER OA),13,0.01542111506524318,12,225,0.05333333333333334
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",ETH Zürich Research Collection,re3data_____::8ac60f4c88018b79a528ceb336266c6b,publication,"OpenAIRE Data (funded, referenced datasets)",42,0.0498220640569395,10,225,0.044444444444444446
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Europe PubMed Central,opendoar____::8b6dd7db9af49e67306feb59a8bdc52c,publication,collected from a compatible aggregator,678,0.8042704626334519,132,225,0.5866666666666667
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Explore Bristol Research,opendoar____::f12f2b34a0c3174269c19e21c07dee68,publication,OpenAIRE Basic (DRIVER OA),6,0.0071174377224199285,6,225,0.02666666666666667
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Fachrepositorium Lebenswissenschaften,opendoar____::4b26dc4663ccf960c8538d595d0a1d3a,publication,OpenAIRE Basic (DRIVER OA),2,0.002372479240806643,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",FigShare,opendoar____::4b86abe48d358ecf194c56c69108433e,publication,not available,1,0.0011862396204033216,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Flore (Florence Research Repository),opendoar____::06eb61b839a0cefee4967c67ccb099dc,publication,"OpenAIRE 3.0 (OA, funding)",1,0.0011862396204033216,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Full-text Institutional Repository of the Ruđer Bošković Institute,opendoar____::92426b262d11b0ade77387cf8416e153,publication,"OpenAIRE 3.0 (OA, funding)",2,0.002372479240806643,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Gazi University Dspace,opendoar____::8ef897e468650c19f3f31529712fc500,publication,OpenAIRE 2.0 (EC funding),1,0.0011862396204033216,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Ghent University Academic Bibliography,opendoar____::fe73f687e5bc5280214e0486b273a5f9,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",12,0.014234875444839857,4,225,0.017777777777777778
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",HAL,opendoar____::7e7757b1e12abcb736ab9a754ffb617a,publication,"OpenAIRE 3.0 (OA, funding)",77,0.09134045077105575,36,225,0.16
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Heidelberger Dokumentenserver,opendoar____::f770b62bc8f42a0b66751fe636fc6eb0,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",1,0.0011862396204033216,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",HELDA - Digital Repository of the University of Helsinki,opendoar____::06a81a4fb98d149f2d31c68828fa6eb2,publication,"OpenAIRE 3.0 (OA, funding)",7,0.00830367734282325,6,225,0.02666666666666667
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Hochschulschriftenserver - Universität Frankfurt am Main,opendoar____::d86ea612dec96096c5e0fcc8dd42ab6d,publication,OpenAIRE Basic (DRIVER OA),2,0.002372479240806643,2,225,0.008888888888888889
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Horizon / Pleins textes,opendoar____::d2ed45a52bc0edfa11c2064e9edee8bf,publication,OpenAIRE Basic (DRIVER OA),2,0.002372479240806643,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",idUS. Depósito de Investigación Universidad de Sevilla,opendoar____::79514e888b8f2acacc68738d0cbb803e,publication,"OpenAIRE 3.0 (OA, funding)",2,0.002372479240806643,2,225,0.008888888888888889
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Infoscience - EPFL scientific publications,opendoar____::eecca5b6365d9607ee5a9d336962c534,publication,OpenAIRE PubRepos v4.0,27,0.03202846975088968,6,225,0.02666666666666667
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Institutional Repository for Molecular Medicine (MDC),driver______::3d9e79b22f9d9463a39c3654b873d76b,publication,OpenAIRE Basic (DRIVER OA),27,0.03202846975088968,13,225,0.057777777777777775
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",IRIS - Institutional Research Information System of the University of Trento,opendoar____::72007983849f4fcb0ad565439834756b,publication,"OpenAIRE 3.0 (OA, funding)",7,0.00830367734282325,3,225,0.013333333333333334
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Iskenderun Technical University Institutional Repository,opendoar____::53420bd6e6798761679772a7dd012674,publication,OpenAIRE Basic (DRIVER OA),1,0.0011862396204033216,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",JAIRO,openaire____::fffd45256148b1de3114788f21179083,publication,OpenAIRE Basic (DRIVER OA),5,0.005931198102016607,4,225,0.017777777777777778
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Jyväskylä University Digital Archive,opendoar____::3a029f04d76d32e79367c4b3255dda4d,publication,"OpenAIRE 3.0 (OA, funding)",1,0.0011862396204033216,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",Kent Academic Repository,opendoar____::4c22bd444899d3b6047a10b20a2f26db,publication,collected from a compatible aggregator,1,0.0011862396204033216,1,225,0.0044444444444444444
LS02,"LS02: Genetics, Omics, Bioinformatics and Systems Biology",King's Research Portal,opendoar____::566a9968b43628588e76be5a85a0f9e8,publication,OpenAIRE Basic (DRIVER OA),2,0.002372479240806643,2,225,0.008888888888888889
