reference_evaluation_panel,officialname,oaire_result_type,openairecompatibility,data_source_id,works,projects_with_repo_works,reference_evaluation_panel_title,projects,prop
LS01_REF,Zenodo,publication,OpenAIRE Basic (DRIVER OA),opendoar____::358aee4cc897452c00244351e4d91f69,1,1,"Molecular Biology, Biochemistry, Structural Biology and Molecular Biophysics",213,0.004694835680751174
LS01_REF,Zurich Open Repository and Archive,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::0efe32849d230d7f53049ddc4a4b0c60,22,12,"Molecular Biology, Biochemistry, Structural Biology and Molecular Biophysics",213,0.056338028169014086
LS02_REF,Academica-e,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::b23975176653284f1f7356ba5539cfcb,4,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Apollo,publication,OpenAIRE Basic (DRIVER OA),opendoar____::2723d092b63885e0d7c260cc007e8b9d,31,19,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.08444444444444445
LS02_REF,Archive ouverte UNIGE,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::f0dd4a99fba6075a9494772b58f95280,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Archivio della ricerca - Università degli studi di Napoli Federico II,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::d8c24ca8f23c562a5600876ca2a550ce,4,3,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.013333333333333334
LS02_REF,Archivio della Ricerca - Università di Pisa,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::460b491b917d4185ed1f5be97229721a,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Archivio Istituzionale,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::89fcd07f20b6785b92134bd6c1d0fa42,3,3,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.013333333333333334
LS02_REF,Archivio istituzionale della ricerca - Alma Mater Studiorum Università di Bologna,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::64c53a52cb3bd1a01c03a64db985c0cc,8,3,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.013333333333333334
LS02_REF,Archivio istituzionale della ricerca - Fondazione Edmund Mach,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::e1228be46de6a0234ac22ded31417bc7,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Archivio istituzionale della ricerca - Università di Ferrara,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::56db57b4db0a6fcb7f9e0c0b504f6472,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Archivio istituzionale della ricerca - Università di Genova,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::5505712229fb1eb500efadddc0353264,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Archivio istituzionale della ricerca - Università di Padova,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::a22d33b4a00c165507a61f3bed4b5149,2,2,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.008888888888888889
LS02_REF,Archivio istituzionale della ricerca - Università di Palermo,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::30a237d18c50f563cba4531f1db44acf,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Archivio istituzionale della ricerca - Università di Trieste,publication,OpenAIRE Basic (DRIVER OA),opendoar____::6915849303a3fe93657587cb9c469f00,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Archivio Istituzionale della Ricerca dell'Università degli Studi di Milano,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::17326d10d511828f6b34fa6d751739e2,8,7,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.03111111111111111
LS02_REF,Archivio Istituzionale della Ricerca- Università degli Studi di Messina,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::a8badd37c221a3f19d9ad0ac2196849a,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,ARCHIVO DIGITAL PARA LA DOCENCIA Y LA INVESTIGACION,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::02b1be0d48924c327124732726097157,2,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,arXiv.org e-Print Archive,publication,OpenAIRE Basic (DRIVER OA),opendoar____::6f4922f45568161a8cdf4ad2299f6d23,8,7,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.03111111111111111
LS02_REF,BASE (Open Access Aggregator),publication,"OpenAIRE 3.0 (OA, funding)",openaire____::df45502607927471ecf8a6ae83683ff5,2,2,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.008888888888888889
LS02_REF,Bern Open Repository and Information System (BORIS),publication,OpenAIRE Basic (DRIVER OA),opendoar____::6917ff2a7b53421ff4066020e2d89eec,3,3,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.013333333333333334
LS02_REF,Bezmialem Vakif University Academic Open Access System,publication,OpenAIRE Basic (DRIVER OA),opendoar____::c213877427b46fa96cff6c39e837ccee,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,bioRxiv,publication,OpenAIRE Basic (DRIVER OA),share_______::bbd802baad85d1fd440f32a7a3a2c2b1,41,29,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.1288888888888889
LS02_REF,Bournemouth University Research Online,publication,collected from a compatible aggregator,opendoar____::8a1e808b55fde9455cb3d8857ed88389,3,2,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.008888888888888889
LS02_REF,Brunel University Research Archive,publication,OpenAIRE Basic (DRIVER OA),opendoar____::acf4b89d3d503d8252c9c4ba75ddbf6d,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Caltech Authors,publication,OpenAIRE Basic (DRIVER OA),opendoar____::a5771bce93e200c36f7cd9dfd0e5deaa,3,4,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.017777777777777778
LS02_REF,Central Archive at the University of Reading,publication,collected from a compatible aggregator,opendoar____::b29eed44276144e4e8103a661f9a78b7,2,2,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.008888888888888889
LS02_REF,CONICET Digital,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::fd9dcf1d146272bb05c490d790b6da52,2,2,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.008888888888888889
LS02_REF,Copenhagen University Research Information System,publication,OpenAIRE Basic (DRIVER OA),opendoar____::030e65da2b1c944090548d36b244b28d,52,15,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.06666666666666667
LS02_REF,DI-fusion,publication,OpenAIRE Basic (DRIVER OA),opendoar____::c5866e93cab1776890fe343c9e7063fb,2,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Digital Access to Scholarship at Harvard,publication,OpenAIRE Basic (DRIVER OA),opendoar____::8f19793b2671094e63a15ab883d50137,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,DIGITAL.CSIC,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::c9f95a0a5af052bffce5c89917335f67,35,14,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.06222222222222222
LS02_REF,Diposit Digital de Documents de la UAB,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::186a157b2992e7daed3677ce8e9fe40f,10,4,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.017777777777777778
LS02_REF,Diposit Digital de la Universitat de Barcelona,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::1ce927f875864094e3906a4a0b5ece68,7,7,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.03111111111111111
LS02_REF,DSpace at VU,publication,collected from a compatible aggregator,opendoar____::0c74b7f78409a4022a2c4c5a5ca3ee19,5,4,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.017777777777777778
LS02_REF,DSpace@MIT,publication,OpenAIRE Basic (DRIVER OA),opendoar____::2a38a4a9316c49e5a833517c45d31070,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Durham Research Online,publication,OpenAIRE Basic (DRIVER OA),opendoar____::cd00692c3bfe59267d5ecfac5310286c,2,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,e-Prints Soton,publication,OpenAIRE Basic (DRIVER OA),opendoar____::01386bd6d8e091c2ab4c7c7de644d37b,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Edinburgh Research Archive,publication,OpenAIRE Basic (DRIVER OA),opendoar____::428fca9bc1921c25c5121f9da7815cde,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Edinburgh Research Explorer,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::512fc3c5227f637e41437c999a2d3169,24,14,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.06222222222222222
LS02_REF,edoc,publication,OpenAIRE Basic (DRIVER OA),opendoar____::8bdb5058376143fa358981954e7626b8,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Enlighten,publication,collected from a compatible aggregator,opendoar____::82aa4b0af34c2313a562076992e50aa3,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Erasmus University Institutional Repository,publication,collected from a compatible aggregator,opendoar____::9c3b1830513cc3b8fc4b76635d32e692,11,7,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.03111111111111111
LS02_REF,eScholarship - University of California,publication,OpenAIRE Basic (DRIVER OA),opendoar____::89f0fd5c927d466d6ec9a21b9ac34ffa,13,12,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.05333333333333334
LS02_REF,ETH Zürich Research Collection,publication,"OpenAIRE Data (funded, referenced datasets)",re3data_____::8ac60f4c88018b79a528ceb336266c6b,42,10,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.044444444444444446
LS02_REF,Europe PubMed Central,publication,collected from a compatible aggregator,opendoar____::8b6dd7db9af49e67306feb59a8bdc52c,678,132,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.5866666666666667
LS02_REF,Explore Bristol Research,publication,OpenAIRE Basic (DRIVER OA),opendoar____::f12f2b34a0c3174269c19e21c07dee68,6,6,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.02666666666666667
LS02_REF,Fachrepositorium Lebenswissenschaften,publication,OpenAIRE Basic (DRIVER OA),opendoar____::4b26dc4663ccf960c8538d595d0a1d3a,2,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,FigShare,publication,not available,opendoar____::4b86abe48d358ecf194c56c69108433e,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Flore (Florence Research Repository),publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::06eb61b839a0cefee4967c67ccb099dc,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Full-text Institutional Repository of the Ruđer Bošković Institute,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::92426b262d11b0ade77387cf8416e153,2,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Gazi University Dspace,publication,OpenAIRE 2.0 (EC funding),opendoar____::8ef897e468650c19f3f31529712fc500,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Ghent University Academic Bibliography,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::fe73f687e5bc5280214e0486b273a5f9,12,4,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.017777777777777778
LS02_REF,HAL,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::7e7757b1e12abcb736ab9a754ffb617a,77,36,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.16
LS02_REF,Heidelberger Dokumentenserver,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::f770b62bc8f42a0b66751fe636fc6eb0,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,HELDA - Digital Repository of the University of Helsinki,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::06a81a4fb98d149f2d31c68828fa6eb2,7,6,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.02666666666666667
LS02_REF,Hochschulschriftenserver - Universität Frankfurt am Main,publication,OpenAIRE Basic (DRIVER OA),opendoar____::d86ea612dec96096c5e0fcc8dd42ab6d,2,2,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.008888888888888889
LS02_REF,Horizon / Pleins textes,publication,OpenAIRE Basic (DRIVER OA),opendoar____::d2ed45a52bc0edfa11c2064e9edee8bf,2,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,idUS. Depósito de Investigación Universidad de Sevilla,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::79514e888b8f2acacc68738d0cbb803e,2,2,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.008888888888888889
LS02_REF,Infoscience - EPFL scientific publications,publication,OpenAIRE PubRepos v4.0,opendoar____::eecca5b6365d9607ee5a9d336962c534,27,6,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.02666666666666667
LS02_REF,Institutional Repository for Molecular Medicine (MDC),publication,OpenAIRE Basic (DRIVER OA),driver______::3d9e79b22f9d9463a39c3654b873d76b,27,13,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.057777777777777775
LS02_REF,IRIS - Institutional Research Information System of the University of Trento,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::72007983849f4fcb0ad565439834756b,7,3,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.013333333333333334
LS02_REF,Iskenderun Technical University Institutional Repository,publication,OpenAIRE Basic (DRIVER OA),opendoar____::53420bd6e6798761679772a7dd012674,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,JAIRO,publication,OpenAIRE Basic (DRIVER OA),openaire____::fffd45256148b1de3114788f21179083,5,4,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.017777777777777778
LS02_REF,Jyväskylä University Digital Archive,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::3a029f04d76d32e79367c4b3255dda4d,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Kent Academic Repository,publication,collected from a compatible aggregator,opendoar____::4c22bd444899d3b6047a10b20a2f26db,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,King's Research Portal,publication,OpenAIRE Basic (DRIVER OA),opendoar____::566a9968b43628588e76be5a85a0f9e8,2,2,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.008888888888888889
LS02_REF,KNAW Repository,publication,collected from a compatible aggregator,opendoar____::97275a23ca44226c9964043c8462be96,17,6,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.02666666666666667
LS02_REF,Koç University Suna Kıraç Library’s New Digital Collections Portal,publication,OpenAIRE Basic (DRIVER OA),opendoar____::b6e710870acb098e584277457ba89d68,3,3,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.013333333333333334
LS02_REF,Leiden University Repository,publication,collected from a compatible aggregator,opendoar____::854d6fae5ee42911677c739ee1734486,9,6,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.02666666666666667
LS02_REF,Lirias,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::fe709c654eac84d5239d1a12a4f71877,57,7,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.03111111111111111
LS02_REF,LSHTM Research Online,publication,collected from a compatible aggregator,opendoar____::269d837afada308dd4aeab28ca2d57e4,4,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,medRxiv,publication,OpenAIRE Basic (DRIVER OA),opendoar____::44012e792781772d8795acf27fabed2f,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Ministry of Culture Research Portal,publication,OpenAIRE Basic (DRIVER OA),opendoar____::964d180ea80d672a811ed3b56da0b05e,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,MPG.PuRe,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::958adb57686c2fdec5796398de5f317a,47,19,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.08444444444444445
LS02_REF,"NARCIS",publication,"OpenAIRE 3.0 (OA, funding)",openaire____::fdb035c8b3e0540a8d9a561a6c44f4de,17,10,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.044444444444444446
LS02_REF,Natural History Museum Repository,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::69f357fcc8e6d119f3d95f33cedb5915,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Northumbria Research Link,publication,collected from a compatible aggregator,opendoar____::e94f63f579e05cb49c05c2d050ead9c0,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Norwegian Open Research Archives,publication,OpenAIRE Basic (DRIVER OA),driver______::4dc196be332447baf11e431bd838e81c,19,7,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.03111111111111111
LS02_REF,OceanRep,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::99f59c0842e83c808dd1813b48a37c6a,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Online Research @ Cardiff,publication,collected from a compatible aggregator,opendoar____::b53b3a3d6ab90ce0268229151c9bde11,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,Online Research Database In Technology,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::147702db07145348245dc5a2f2fe5683,20,4,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.017777777777777778
LS02_REF,Online-Publikations-Server der Universität Würzburg,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::07c5807d0d927dcd0980f86024e5208b,2,2,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.008888888888888889
LS02_REF,Open Repository and Bibliography - Luxembourg,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::18ad9899f3f21a5a1583584d5f11c0c0,5,2,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.008888888888888889
LS02_REF,OpenMETU,publication,OpenAIRE PubRepos v4.0,opendoar____::356dc40642abeb3a437e7e06f178701c,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
LS02_REF,OPUS FAU - Online-Publikationssystem der Friedrich-Alexander-Universität Erlangen-Nürnberg,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::0b1ec366924b26fc98fa7b71a9c249cf,1,1,"Genetics, Omics, Bioinformatics and Systems Biology",225,0.0044444444444444444
